date,annee,temp_max,temp_min,precipitation,humidite
2017-07-02,2017,33.8,23.4,3.2,61
2017-07-03,2017,33.4,23.7,0.2,59
2017-07-04,2017,34.5,24.1,2.8,62
2017-07-05,2017,34.2,23.8,3.5,65
2017-07-06,2017,34.7,24.3,0.0,61
2017-07-07,2017,34.5,23.4,0.0,61
2017-07-08,2017,33.9,23.8,0.4,62
2017-07-09,2017,33.8,24.1,0.3,65
2017-07-10,2017,33.8,23.8,0.6,68
2017-07-11,2017,32.8,23.4,3.7,71
2017-07-12,2017,32.4,22.3,35.6,80
2017-07-13,2017,31.5,22.5,7.4,79
2017-07-14,2017,31.8,23.1,3.9,75
2017-07-15,2017,33.3,22.8,4.4,72
2017-07-16,2017,32.9,22.6,5.5,73
2017-07-17,2017,33.1,23.0,0.4,72
2017-07-18,2017,33.0,22.6,0.0,65
2017-07-19,2017,34.5,23.1,0.0,61
2017-07-20,2017,35.0,23.3,0.0,62
2017-07-21,2017,33.9,22.3,0.0,61
2017-07-22,2017,33.2,24.0,2.9,65
2017-07-23,2017,34.1,24.5,2.5,65
2017-07-24,2017,33.9,24.1,0.6,64
2017-07-25,2017,35.3,23.9,0.5,64
2017-07-26,2017,34.4,23.9,6.5,69
2017-07-27,2017,32.6,22.8,1.6,72
2017-07-28,2017,34.6,23.3,1.7,67
2017-07-29,2017,33.7,24.2,1.2,68
2017-07-30,2017,33.2,24.0,5.1,68
2017-07-31,2017,32.6,23.4,1.6,65
2017-08-01,2017,35.5,23.4,0.0,65
2017-08-02,2017,34.7,23.7,0.6,62
2017-08-03,2017,34.3,23.9,0.1,58
2017-08-04,2017,35.2,23.5,0.5,56
2017-08-05,2017,32.5,23.8,4.1,60
2017-08-06,2017,34.1,24.7,3.6,61
2017-08-07,2017,34.2,23.4,0.7,64
2017-08-08,2017,34.8,23.6,2.1,61
2017-08-09,2017,36.2,23.6,0.1,58
2017-08-10,2017,34.9,23.9,1.4,64
2017-08-11,2017,35.0,23.6,2.9,67
2017-08-12,2017,33.4,22.7,4.1,72
2017-08-13,2017,35.2,23.1,0.6,62
2017-08-14,2017,34.2,23.5,0.4,61
2017-08-15,2017,34.9,23.7,3.9,65
2017-08-16,2017,36.3,23.3,0.0,59
2017-08-17,2017,32.7,22.4,1.9,67
2017-08-18,2017,34.6,24.1,0.4,63
2017-08-19,2017,35.2,24.1,0.0,60
2017-08-20,2017,34.4,24.6,9.2,66
2017-08-21,2017,34.5,24.4,0.9,62
2017-08-22,2017,34.1,24.5,12.7,76
2017-08-23,2017,33.3,23.1,4.3,72
2017-08-24,2017,35.3,23.6,0.5,65
2017-08-25,2017,35.5,23.2,0.4,65
2017-08-26,2017,32.9,24.1,3.3,68
2017-08-27,2017,33.3,23.7,1.8,65
2017-08-28,2017,34.7,24.7,3.3,65
2017-08-29,2017,34.3,24.4,0.4,63
2017-08-30,2017,33.8,24.4,10.5,71
2017-08-31,2017,34.2,23.7,0.2,61
2017-09-01,2017,34.8,23.1,0.2,59
2017-09-02,2017,34.0,23.2,0.4,64
2017-09-03,2017,33.4,23.7,6.4,72
2017-09-04,2017,33.3,23.4,8.6,75
2017-09-05,2017,32.0,22.3,4.8,75
2017-09-06,2017,34.6,24.4,0.7,69
2017-09-07,2017,28.7,23.5,5.2,83
2017-09-08,2017,30.7,23.4,2.7,74
2017-09-09,2017,32.1,21.9,0.9,75
2017-09-10,2017,32.1,22.3,3.1,73
2017-09-11,2017,33.1,23.4,0.2,65
2017-09-12,2017,33.3,23.9,10.9,75
2017-09-13,2017,32.8,22.6,7.7,80
2017-09-14,2017,31.7,22.9,7.8,82
2017-09-15,2017,32.2,23.9,3.1,77
2017-09-16,2017,31.6,22.9,3.0,77
2017-09-17,2017,31.7,22.9,0.0,73
2017-09-18,2017,32.9,23.2,4.0,77
2017-09-19,2017,32.6,22.1,1.9,76
2017-09-20,2017,31.5,21.5,0.8,74
2017-09-21,2017,30.2,22.3,2.6,78
2017-09-22,2017,31.1,22.5,1.4,77
2017-09-23,2017,31.8,23.1,0.4,69
2017-09-24,2017,32.4,23.8,2.2,69
2017-09-25,2017,32.8,23.2,3.0,73
2017-09-26,2017,32.3,22.7,0.9,69
2017-09-27,2017,32.5,22.8,0.2,65
2017-09-28,2017,33.8,22.1,0.0,60
2017-09-29,2017,34.0,22.7,0.6,58
2017-09-30,2017,33.7,22.6,1.7,66
2017-10-01,2017,32.5,22.6,4.3,70
2017-10-02,2017,33.3,23.6,0.2,65
2017-10-03,2017,33.3,23.3,0.9,71
2017-10-04,2017,34.2,22.8,0.0,64
2017-10-05,2017,34.8,22.9,0.6,58
2017-10-06,2017,34.5,23.9,7.3,67
2017-10-07,2017,32.9,22.0,22.3,81
2017-10-08,2017,31.4,22.2,5.9,80
2017-10-09,2017,30.6,21.9,3.9,79
2017-10-10,2017,30.5,21.4,7.6,79
2017-10-11,2017,31.2,21.2,3.2,77
2017-10-12,2017,32.8,21.8,0.0,67
2017-10-13,2017,33.3,22.9,0.8,68
2017-10-14,2017,33.4,22.5,0.9,71
2017-10-15,2017,33.9,22.7,0.3,68
2017-10-16,2017,33.0,23.8,4.2,69
2017-10-17,2017,32.7,23.1,0.8,71
2017-10-18,2017,34.2,22.7,0.4,69
2017-10-19,2017,32.8,23.3,1.8,69
2017-10-20,2017,32.6,23.0,0.1,61
2017-10-21,2017,33.0,22.2,0.4,56
2017-10-22,2017,33.5,22.5,0.0,55
2017-10-23,2017,33.8,21.8,0.2,52
2017-10-24,2017,33.0,22.1,0.1,59
2017-10-25,2017,32.4,22.2,0.5,60
2017-10-26,2017,34.0,22.2,1.2,62
2017-10-27,2017,33.4,22.5,0.0,68
2017-10-28,2017,33.1,22.5,0.0,62
2017-10-29,2017,33.1,23.4,0.1,64
2017-10-30,2017,33.9,21.5,0.5,71
2017-10-31,2017,32.3,22.8,1.3,74
2017-11-01,2017,32.1,23.9,2.4,72
2017-11-02,2017,31.3,22.9,0.9,74
2017-11-03,2017,32.3,21.8,0.4,69
2017-11-04,2017,31.5,22.3,0.5,64
2017-11-05,2017,31.7,22.8,1.1,66
2017-11-06,2017,32.0,22.4,2.9,71
2017-11-07,2017,30.6,20.4,1.2,73
2017-11-08,2017,30.7,21.0,8.4,78
2017-11-09,2017,30.0,21.7,3.7,78
2017-11-10,2017,29.3,22.4,2.6,73
2017-11-11,2017,30.2,21.9,0.3,75
2017-11-12,2017,31.5,21.0,0.6,76
2017-11-13,2017,31.5,21.8,3.8,74
2017-11-14,2017,30.0,22.9,0.6,72
2017-11-15,2017,26.4,21.8,28.9,86
2017-11-16,2017,27.3,22.1,17.2,86
2017-11-17,2017,25.9,21.6,59.8,89
2017-11-18,2017,27.6,20.6,2.8,83
2017-11-19,2017,28.4,19.2,2.3,80
2017-11-20,2017,27.4,20.3,16.8,85
2017-11-21,2017,28.4,20.7,9.3,84
2017-11-22,2017,29.3,19.8,0.0,77
2017-11-23,2017,29.1,21.0,0.0,81
2017-11-24,2017,29.8,21.6,0.0,77
2017-11-25,2017,30.1,22.3,1.4,78
2017-11-26,2017,30.6,21.7,0.1,78
2017-11-27,2017,30.0,21.1,0.0,76
2017-11-28,2017,30.3,21.7,0.0,70
2017-11-29,2017,30.0,21.2,0.0,71
2017-11-30,2017,29.6,21.5,0.0,73
2017-12-01,2017,28.9,20.9,0.2,75
2017-12-02,2017,28.2,19.8,1.3,75
2017-12-03,2017,29.7,18.7,0.0,76
2017-12-04,2017,29.7,19.3,0.0,76
2017-12-05,2017,30.9,20.3,0.8,75
2017-12-06,2017,30.5,20.9,0.1,71
2017-12-07,2017,30.4,21.3,0.5,68
2017-12-08,2017,31.0,21.0,0.0,62
2017-12-09,2017,30.7,21.4,0.1,67
2017-12-10,2017,31.2,22.2,0.2,71
2017-12-11,2017,31.4,20.5,0.0,69
2017-12-12,2017,30.0,20.1,0.1,71
2017-12-13,2017,27.9,21.8,0.1,80
2017-12-14,2017,31.1,20.2,0.0,72
2017-12-15,2017,31.6,21.4,0.0,64
2017-12-16,2017,31.5,20.9,0.0,67
2017-12-17,2017,30.7,19.8,0.0,64
2017-12-18,2017,31.3,18.5,0.0,68
2017-12-19,2017,32.8,19.8,0.0,69
2017-12-20,2017,30.7,19.8,0.0,70
2017-12-21,2017,31.7,18.4,0.1,68
2017-12-22,2017,31.2,19.6,0.0,70
2017-12-23,2017,30.3,19.5,0.1,69
2017-12-24,2017,31.0,18.8,0.0,63
2017-12-25,2017,31.5,19.7,0.0,64
2017-12-26,2017,31.1,20.0,0.0,65
2017-12-27,2017,31.6,20.3,0.0,59
2017-12-28,2017,31.8,18.9,0.0,62
2017-12-29,2017,31.0,20.3,0.0,65
2017-12-30,2017,29.2,21.6,2.2,69
2017-12-31,2017,31.0,20.1,0.4,67
2018-01-01,2018,31.6,19.7,0.0,66
2018-01-02,2018,31.6,20.7,0.1,65
2018-01-03,2018,26.8,21.1,1.1,77
2018-01-04,2018,25.7,21.0,18.7,84
2018-01-05,2018,25.3,20.2,1.6,83
2018-01-06,2018,28.8,20.0,0.2,73
2018-01-07,2018,29.5,20.7,0.0,71
2018-01-08,2018,28.1,20.3,0.6,79
2018-01-09,2018,29.0,20.3,0.2,67
2018-01-10,2018,29.5,20.9,0.0,63
2018-01-11,2018,29.2,21.2,0.5,68
2018-01-12,2018,27.8,21.5,8.9,74
2018-01-13,2018,29.3,21.2,0.1,72
2018-01-14,2018,29.7,20.9,0.1,71
2018-01-15,2018,29.0,20.7,0.7,68
2018-01-16,2018,30.3,19.0,0.4,68
2018-01-17,2018,30.0,19.5,0.1,68
2018-01-18,2018,28.6,21.4,1.1,71
2018-01-19,2018,29.6,20.9,0.9,72
2018-01-20,2018,30.2,20.5,0.9,71
2018-01-21,2018,30.8,20.5,0.4,69
2018-01-22,2018,30.9,20.2,0.1,64
2018-01-23,2018,32.2,20.7,0.0,59
2018-01-24,2018,32.0,20.5,0.4,62
2018-01-25,2018,30.3,21.2,0.3,67
2018-01-26,2018,29.7,19.5,0.0,65
2018-01-27,2018,30.1,19.7,0.0,63
2018-01-28,2018,29.7,19.4,0.3,66
2018-01-29,2018,31.4,19.0,0.0,63
2018-01-30,2018,32.5,21.3,0.2,63
2018-01-31,2018,32.1,19.0,0.0,68
2018-02-01,2018,30.6,19.7,0.0,62
2018-02-02,2018,30.6,18.7,0.3,60
2018-02-03,2018,30.6,19.4,0.0,66
2018-02-04,2018,31.6,19.2,0.0,52
2018-02-05,2018,31.8,18.7,0.9,50
2018-02-06,2018,32.8,20.2,0.5,66
2018-02-07,2018,32.7,20.2,0.0,56
2018-02-08,2018,32.4,20.7,0.1,53
2018-02-09,2018,31.6,20.0,0.4,58
2018-02-10,2018,31.3,19.8,0.1,59
2018-02-11,2018,32.8,19.7,0.0,54
2018-02-12,2018,33.9,20.8,0.0,52
2018-02-13,2018,30.3,19.8,0.0,53
2018-02-14,2018,31.3,18.6,0.0,58
2018-02-15,2018,31.9,18.7,0.0,58
2018-02-16,2018,32.4,18.7,0.4,62
2018-02-17,2018,32.0,19.1,0.4,58
2018-02-18,2018,31.7,19.3,0.5,60
2018-02-19,2018,32.8,18.6,0.0,57
2018-02-20,2018,33.1,19.5,0.0,57
2018-02-21,2018,32.4,19.2,0.2,54
2018-02-22,2018,31.2,19.0,0.0,55
2018-02-23,2018,30.7,17.9,0.3,54
2018-02-24,2018,31.2,18.7,0.0,51
2018-02-25,2018,31.0,19.3,0.5,55
2018-02-26,2018,31.0,18.3,0.1,58
2018-02-27,2018,30.9,17.9,0.0,61
2018-02-28,2018,31.4,19.1,0.1,64
2018-03-01,2018,32.2,18.3,0.0,60
2018-03-02,2018,32.8,19.7,0.0,58
2018-03-03,2018,32.0,20.5,0.0,62
2018-03-04,2018,29.2,17.6,0.0,54
2018-03-05,2018,29.4,16.2,0.0,50
2018-03-06,2018,31.0,17.4,0.0,54
2018-03-07,2018,32.3,17.6,0.0,51
2018-03-08,2018,31.4,20.3,0.2,53
2018-03-09,2018,32.6,21.0,0.5,63
2018-03-10,2018,33.6,18.9,0.0,61
2018-03-11,2018,33.4,19.3,0.0,50
2018-03-12,2018,33.4,20.4,0.0,51
2018-03-13,2018,33.7,20.9,0.0,50
2018-03-14,2018,33.1,21.6,0.1,52
2018-03-15,2018,32.0,22.2,1.6,62
2018-03-16,2018,33.0,21.2,0.5,65
2018-03-17,2018,30.5,21.6,1.2,66
2018-03-18,2018,33.6,21.0,0.0,62
2018-03-19,2018,32.1,20.4,0.2,62
2018-03-20,2018,33.7,21.0,0.0,59
2018-03-21,2018,34.3,22.2,0.6,59
2018-03-22,2018,31.7,22.4,0.8,62
2018-03-23,2018,31.5,21.8,1.9,66
2018-03-24,2018,26.5,21.1,0.8,71
2018-03-25,2018,30.7,19.4,0.2,60
2018-03-26,2018,32.8,18.3,0.0,59
2018-03-27,2018,29.4,18.9,1.3,64
2018-03-28,2018,32.1,19.1,0.0,62
2018-03-29,2018,31.8,18.5,0.0,55
2018-03-30,2018,31.3,16.7,0.0,58
2018-03-31,2018,32.5,17.9,0.0,58
2018-04-01,2018,32.1,19.6,0.2,56
2018-04-02,2018,29.7,21.0,0.3,65
2018-04-03,2018,30.8,20.7,1.3,69
2018-04-04,2018,29.8,20.8,0.8,70
2018-04-05,2018,29.7,21.7,1.6,71
2018-04-06,2018,29.3,22.3,3.4,77
2018-04-07,2018,29.1,21.9,1.3,72
2018-04-08,2018,30.6,21.3,0.4,68
2018-04-09,2018,31.8,21.0,0.0,62
2018-04-10,2018,32.0,21.2,0.0,58
2018-04-11,2018,32.0,21.5,0.4,66
2018-04-12,2018,30.5,22.0,5.6,72
2018-04-13,2018,31.8,21.2,7.0,65
2018-04-14,2018,30.5,21.3,2.2,62
2018-04-15,2018,30.8,21.9,0.8,58
2018-04-16,2018,31.8,21.8,1.0,62
2018-04-17,2018,30.6,20.9,1.9,64
2018-04-18,2018,32.4,21.4,0.1,61
2018-04-19,2018,32.5,21.4,1.2,61
2018-04-20,2018,34.2,21.1,0.5,57
2018-04-21,2018,33.8,22.6,1.9,58
2018-04-22,2018,31.2,22.0,6.3,69
2018-04-23,2018,31.2,21.2,2.5,65
2018-04-24,2018,31.8,21.3,0.8,65
2018-04-25,2018,31.1,21.7,4.1,72
2018-04-26,2018,31.2,21.1,6.0,76
2018-04-27,2018,32.3,21.9,1.7,71
2018-04-28,2018,32.7,22.2,1.9,73
2018-04-29,2018,32.3,22.2,0.5,67
2018-04-30,2018,33.4,22.0,1.0,65
2018-05-01,2018,33.0,22.8,1.4,65
2018-05-02,2018,31.7,22.5,3.6,67
2018-05-03,2018,30.7,22.0,6.0,76
2018-05-04,2018,30.7,20.7,2.9,73
2018-05-05,2018,28.4,21.0,1.1,73
2018-05-06,2018,30.0,21.9,0.1,70
2018-05-07,2018,30.4,21.6,4.4,72
2018-05-08,2018,30.8,21.6,20.6,74
2018-05-09,2018,30.6,22.5,3.9,75
2018-05-10,2018,30.3,21.9,2.4,74
2018-05-11,2018,31.0,22.0,8.1,72
2018-05-12,2018,32.1,21.3,1.9,63
2018-05-13,2018,30.3,22.9,2.1,62
2018-05-14,2018,31.4,23.4,0.5,64
2018-05-15,2018,31.0,23.2,1.5,66
2018-05-16,2018,31.2,21.9,0.2,63
2018-05-17,2018,31.1,23.2,0.2,58
2018-05-18,2018,31.7,22.4,0.1,58
2018-05-19,2018,32.0,22.5,0.1,55
2018-05-20,2018,32.6,22.1,0.3,60
2018-05-21,2018,32.3,22.9,0.6,59
2018-05-22,2018,33.7,22.9,0.0,56
2018-05-23,2018,33.2,22.9,0.0,53
2018-05-24,2018,33.6,23.1,0.2,58
2018-05-25,2018,33.9,22.8,0.3,61
2018-05-26,2018,35.1,22.4,0.1,58
2018-05-27,2018,34.7,22.9,0.0,48
2018-05-28,2018,36.0,23.1,0.9,59
2018-05-29,2018,34.6,23.2,0.3,60
2018-05-30,2018,34.9,22.9,0.3,54
2018-05-31,2018,34.0,23.9,0.2,54
2018-06-01,2018,33.2,24.2,2.6,62
2018-06-02,2018,32.9,23.4,0.5,61
2018-06-03,2018,36.0,23.0,0.0,55
2018-06-04,2018,37.3,22.3,0.4,51
2018-06-05,2018,34.6,24.2,0.1,54
2018-06-06,2018,33.1,21.2,0.4,62
2018-06-07,2018,34.1,23.4,0.2,61
2018-06-08,2018,34.5,23.8,2.5,62
2018-06-09,2018,34.0,23.7,1.7,68
2018-06-10,2018,33.4,23.0,0.9,59
2018-06-11,2018,32.8,23.2,16.1,72
2018-06-12,2018,31.9,21.3,1.6,72
2018-06-13,2018,33.8,21.6,0.0,58
2018-06-14,2018,33.3,22.1,0.1,55
2018-06-15,2018,34.7,22.0,0.3,54
2018-06-16,2018,33.3,22.5,1.0,56
2018-06-17,2018,34.8,23.5,0.7,55
2018-06-18,2018,33.5,23.6,9.9,71
2018-06-19,2018,33.9,22.5,0.4,62
2018-06-20,2018,33.7,23.7,1.5,64
2018-06-21,2018,32.7,22.6,3.2,69
2018-06-22,2018,34.2,21.6,0.0,63
2018-06-23,2018,32.6,22.7,3.8,70
2018-06-24,2018,31.8,21.1,5.5,67
2018-06-25,2018,33.1,22.6,0.2,54
2018-06-26,2018,35.4,22.3,0.0,57
2018-06-27,2018,35.2,22.7,2.9,67
2018-06-28,2018,32.4,23.3,2.4,64
2018-06-29,2018,34.6,22.5,0.1,58
2018-06-30,2018,35.9,24.1,0.0,55
2018-07-01,2018,36.2,24.0,0.8,57
2018-07-02,2018,35.6,22.3,0.1,59
2018-07-03,2018,35.8,23.5,0.8,60
2018-07-04,2018,36.6,22.3,0.0,51
2018-07-05,2018,36.2,22.8,0.1,51
2018-07-06,2018,35.1,21.9,1.1,57
2018-07-07,2018,35.5,23.7,2.5,60
2018-07-08,2018,35.8,22.4,0.1,57
2018-07-09,2018,34.1,23.7,1.4,62
2018-07-10,2018,34.0,23.4,0.2,65
2018-07-11,2018,36.4,23.0,0.0,56
2018-07-12,2018,36.5,23.2,0.0,54
2018-07-13,2018,36.4,24.0,0.8,56
2018-07-14,2018,37.0,23.4,0.0,54
2018-07-15,2018,37.4,23.6,0.4,57
2018-07-16,2018,36.1,25.7,0.3,53
2018-07-17,2018,36.6,23.7,3.0,60
2018-07-18,2018,36.0,23.7,2.3,60
2018-07-19,2018,36.1,24.5,1.5,57
2018-07-20,2018,34.6,23.8,0.0,56
2018-07-21,2018,37.6,23.8,0.2,58
2018-07-22,2018,36.9,23.2,8.8,61
2018-07-23,2018,33.6,22.5,4.9,71
2018-07-24,2018,34.6,23.1,0.5,66
2018-07-25,2018,35.8,24.0,0.7,62
2018-07-26,2018,33.8,23.7,2.2,67
2018-07-27,2018,34.4,21.8,0.4,64
2018-07-28,2018,35.4,23.5,1.1,59
2018-07-29,2018,32.4,22.9,2.3,62
2018-07-30,2018,35.7,23.4,0.1,56
2018-07-31,2018,35.3,23.7,0.3,57
2018-08-01,2018,35.1,24.1,8.2,62
2018-08-02,2018,33.4,22.9,5.9,68
2018-08-03,2018,34.1,22.1,2.0,65
2018-08-04,2018,33.4,23.7,0.9,63
2018-08-05,2018,35.4,24.1,26.2,71
2018-08-06,2018,32.5,22.3,7.4,69
2018-08-07,2018,36.3,23.1,0.0,59
2018-08-08,2018,36.6,22.9,0.6,56
2018-08-09,2018,35.8,22.6,0.2,64
2018-08-10,2018,33.4,22.7,20.0,77
2018-08-11,2018,35.4,22.5,0.0,62
2018-08-12,2018,34.5,23.9,2.1,61
2018-08-13,2018,34.1,22.2,0.5,62
2018-08-14,2018,32.9,23.5,3.5,68
2018-08-15,2018,33.2,23.0,0.5,61
2018-08-16,2018,34.8,23.2,0.6,60
2018-08-17,2018,33.6,24.5,4.1,64
2018-08-18,2018,34.1,23.8,2.8,66
2018-08-19,2018,34.3,23.0,2.5,68
2018-08-20,2018,33.8,22.6,2.0,69
2018-08-21,2018,33.2,23.0,9.3,74
2018-08-22,2018,32.8,22.9,3.5,73
2018-08-23,2018,33.2,22.8,1.9,67
2018-08-24,2018,33.2,22.3,2.0,69
2018-08-25,2018,33.1,23.1,3.2,67
2018-08-26,2018,33.3,22.9,2.8,68
2018-08-27,2018,33.1,22.4,2.0,70
2018-08-28,2018,33.0,22.9,0.6,67
2018-08-29,2018,33.4,22.9,1.5,65
2018-08-30,2018,33.2,23.5,6.7,72
2018-08-31,2018,31.7,22.6,8.0,81
2018-09-01,2018,31.0,22.3,15.8,80
2018-09-02,2018,31.7,22.3,0.2,70
2018-09-03,2018,31.8,22.5,1.0,71
2018-09-04,2018,31.6,22.7,2.3,74
2018-09-05,2018,32.6,22.3,3.6,73
2018-09-06,2018,32.1,21.6,0.8,67
2018-09-07,2018,31.5,22.5,1.5,72
2018-09-08,2018,32.1,22.8,2.8,71
2018-09-09,2018,33.0,22.8,2.0,71
2018-09-10,2018,31.0,22.6,5.5,78
2018-09-11,2018,30.7,21.9,2.6,74
2018-09-12,2018,32.8,22.9,2.4,69
2018-09-13,2018,33.3,23.1,1.0,65
2018-09-14,2018,34.2,23.5,0.4,68
2018-09-15,2018,33.8,21.9,4.3,74
2018-09-16,2018,32.2,22.8,8.1,78
2018-09-17,2018,28.8,22.5,0.0,75
2018-09-18,2018,30.5,23.6,0.0,70
2018-09-19,2018,35.6,22.2,0.3,68
2018-09-20,2018,33.8,23.6,1.0,65
2018-09-21,2018,34.4,22.8,1.4,63
2018-09-22,2018,34.9,23.0,1.4,60
2018-09-23,2018,33.7,23.3,2.6,67
2018-09-24,2018,32.9,22.6,1.7,64
2018-09-25,2018,34.0,22.6,1.4,66
2018-09-26,2018,34.2,22.1,1.0,72
2018-09-27,2018,34.3,21.2,0.3,66
2018-09-28,2018,32.5,22.3,2.7,70
2018-09-29,2018,33.1,22.0,1.1,71
2018-09-30,2018,32.1,22.8,9.3,70
2018-10-01,2018,31.5,21.8,4.6,79
2018-10-02,2018,29.7,21.8,7.8,82
2018-10-03,2018,32.2,21.0,0.0,75
2018-10-04,2018,31.4,21.6,2.2,75
2018-10-05,2018,31.3,21.7,4.7,75
2018-10-06,2018,29.1,22.3,0.9,75
2018-10-07,2018,30.0,21.8,5.6,75
2018-10-08,2018,30.6,21.8,2.3,78
2018-10-09,2018,29.9,21.5,3.9,83
2018-10-10,2018,31.0,21.7,17.3,78
2018-10-11,2018,31.0,21.3,5.2,80
2018-10-12,2018,30.5,21.3,3.6,77
2018-10-13,2018,30.3,21.3,1.8,76
2018-10-14,2018,29.6,21.2,3.3,79
2018-10-15,2018,31.1,21.5,0.1,73
2018-10-16,2018,31.6,21.9,0.3,70
2018-10-17,2018,31.8,21.8,0.4,70
2018-10-18,2018,31.4,22.3,0.6,70
2018-10-19,2018,31.3,18.8,0.0,67
2018-10-20,2018,32.0,20.0,0.0,68
2018-10-21,2018,32.4,19.6,0.1,70
2018-10-22,2018,31.6,20.9,0.3,72
2018-10-23,2018,33.1,19.9,0.0,66
2018-10-24,2018,33.8,22.2,0.0,64
2018-10-25,2018,32.4,21.9,0.1,63
2018-10-26,2018,32.4,22.7,0.9,64
2018-10-27,2018,30.6,23.2,10.1,76
2018-10-28,2018,31.7,22.4,2.3,77
2018-10-29,2018,32.7,20.2,0.1,71
2018-10-30,2018,30.5,21.0,2.4,73
2018-10-31,2018,30.3,21.8,1.5,76
2018-11-01,2018,32.3,21.5,0.4,69
2018-11-02,2018,33.3,21.0,0.5,66
2018-11-03,2018,31.9,21.2,2.1,69
2018-11-04,2018,31.5,19.8,4.2,73
2018-11-05,2018,31.4,20.2,0.0,66
2018-11-06,2018,31.9,20.9,1.9,69
2018-11-07,2018,31.8,20.3,0.0,69
2018-11-08,2018,32.3,21.5,1.1,68
2018-11-09,2018,32.6,22.0,1.5,72
2018-11-10,2018,32.5,22.3,2.2,74
2018-11-11,2018,31.9,20.9,0.5,74
2018-11-12,2018,32.3,21.8,0.6,70
2018-11-13,2018,33.3,22.6,0.1,62
2018-11-14,2018,32.0,22.5,6.1,70
2018-11-15,2018,31.4,22.0,1.0,72
2018-11-16,2018,32.8,21.3,4.7,76
2018-11-17,2018,31.4,22.2,1.0,75
2018-11-18,2018,32.4,22.0,0.6,70
2018-11-19,2018,32.8,21.5,0.2,70
2018-11-20,2018,33.2,20.8,0.0,68
2018-11-21,2018,33.3,21.5,1.4,70
2018-11-22,2018,32.4,22.1,1.6,72
2018-11-23,2018,31.2,21.1,0.8,72
2018-11-24,2018,29.6,21.2,2.9,77
2018-11-25,2018,31.3,21.4,1.2,74
2018-11-26,2018,32.3,21.8,0.1,71
2018-11-27,2018,30.9,21.8,0.6,74
2018-11-28,2018,30.9,20.3,0.3,77
2018-11-29,2018,31.7,20.8,1.2,74
2018-11-30,2018,30.0,21.4,1.1,75
2018-12-01,2018,31.8,20.6,0.1,68
2018-12-02,2018,32.4,21.1,0.0,62
2018-12-03,2018,32.1,21.6,0.0,60
2018-12-04,2018,31.1,20.9,1.0,66
2018-12-05,2018,32.3,20.8,0.0,65
2018-12-06,2018,32.8,21.1,0.1,63
2018-12-07,2018,32.5,20.8,0.2,62
2018-12-08,2018,32.3,20.7,0.0,62
2018-12-09,2018,31.7,20.1,0.0,64
2018-12-10,2018,32.2,20.9,0.0,57
2018-12-11,2018,32.2,21.5,0.1,59
2018-12-12,2018,31.4,20.4,5.1,70
2018-12-13,2018,30.8,19.1,0.9,67
2018-12-14,2018,31.2,20.4,0.0,62
2018-12-15,2018,31.7,21.0,0.0,59
2018-12-16,2018,31.1,20.5,0.0,54
2018-12-17,2018,31.4,21.1,0.0,58
2018-12-18,2018,31.5,20.6,0.1,62
2018-12-19,2018,29.3,20.1,0.1,68
2018-12-20,2018,31.1,19.4,0.0,58
2018-12-21,2018,33.2,20.1,0.0,53
2018-12-22,2018,33.2,21.1,0.0,63
2018-12-23,2018,32.8,19.6,0.3,61
2018-12-24,2018,31.5,21.0,1.2,68
2018-12-25,2018,31.3,19.6,0.7,61
2018-12-26,2018,30.7,20.6,0.1,57
2018-12-27,2018,31.9,19.1,0.0,58
2018-12-28,2018,33.1,19.8,0.0,55
2018-12-29,2018,30.6,18.6,0.0,56
2018-12-30,2018,31.2,18.7,0.4,62
2018-12-31,2018,31.4,18.5,0.0,56
2019-01-01,2019,31.4,19.2,0.0,57
2019-01-02,2019,32.4,18.0,0.0,54
2019-01-03,2019,31.7,19.0,0.0,57
2019-01-04,2019,32.4,20.1,0.0,60
2019-01-05,2019,32.0,20.1,0.0,53
2019-01-06,2019,30.8,20.9,0.1,58
2019-01-07,2019,31.5,20.8,0.5,57
2019-01-08,2019,30.4,19.6,1.9,67
2019-01-09,2019,29.7,19.1,0.0,67
2019-01-10,2019,27.5,18.0,3.2,77
2019-01-11,2019,28.5,18.8,3.8,75
2019-01-12,2019,28.8,19.2,2.8,77
2019-01-13,2019,29.3,19.0,0.1,71
2019-01-14,2019,30.1,19.9,3.8,69
2019-01-15,2019,30.2,18.1,1.3,71
2019-01-16,2019,30.1,18.4,0.0,62
2019-01-17,2019,30.2,19.3,0.4,65
2019-01-18,2019,29.0,19.7,0.4,64
2019-01-19,2019,31.0,19.2,0.5,67
2019-01-20,2019,31.0,20.6,0.4,65
2019-01-21,2019,31.4,18.9,0.1,72
2019-01-22,2019,31.7,19.2,0.0,60
2019-01-23,2019,32.2,17.9,0.0,56
2019-01-24,2019,31.6,20.4,0.0,62
2019-01-25,2019,31.0,19.2,0.0,56
2019-01-26,2019,30.3,20.8,0.0,56
2019-01-27,2019,31.7,19.8,0.0,60
2019-01-28,2019,31.6,19.6,0.0,58
2019-01-29,2019,31.6,20.2,0.6,60
2019-01-30,2019,30.4,21.4,0.5,72
2019-01-31,2019,31.4,19.0,0.0,62
2019-02-01,2019,30.5,19.6,0.0,63
2019-02-02,2019,29.7,21.0,0.8,65
2019-02-03,2019,29.3,20.3,0.0,67
